대여일자,대여소번호,대여소명,대여구분코드,성별,연령대코드,이용건수,운동량,탄소량,이동거리(M),이용시간(분)
202501,650,650. 중랑교사거리,일일권,M,60대,1,225.08,1.57,6766.59,42
202501,650,650. 중랑교사거리,일일권,M,~10대,9,988.18,9.38,40373.86,390
202501,650,650. 중랑교사거리,일일권,M,기타,2,12.36,0.12,503.27,22
202501,650,650. 중랑교사거리,일일권(비회원),,기타,4,420.85,3.8,16350.0,126
202501,650,650. 중랑교사거리,정기권,,20대,43,4771.6,37.31,160710.54,806
202501,650,650. 중랑교사거리,정기권,,30대,18,2279.39,21.19,91305.15,704
202501,650,650. 중랑교사거리,정기권,,40대,10,1683.13,14.05,60576.18,326
202501,650,650. 중랑교사거리,정기권,,50대,17,2906.56,22.26,95982.44,563
202501,650,650. 중랑교사거리,정기권,,60대,5,1018.73,9.09,39188.99,159
202501,650,650. 중랑교사거리,정기권,,70대이상,1,69.94,0.68,2943.69,18
202501,650,650. 중랑교사거리,정기권,,기타,1,14.67,0.13,570.0,2
202501,650,650. 중랑교사거리,정기권,F,20대,13,328.15,3.28,14102.99,126
202501,650,650. 중랑교사거리,정기권,F,30대,34,5784.81,58.58,252526.57,1314
202501,650,650. 중랑교사거리,정기권,F,40대,17,497.26,4.88,21106.45,340
202501,650,650. 중랑교사거리,정기권,F,50대,9,651.47,5.76,24872.58,204
202501,650,650. 중랑교사거리,정기권,F,60대,8,383.96,4.14,17823.97,118
202501,650,650. 중랑교사거리,정기권,F,~10대,1,0,0,0.0,2
202501,650,650. 중랑교사거리,정기권,F,기타,5,316.57,3.03,13059.29,99
202501,650,650. 중랑교사거리,정기권,M,20대,70,3926.66,31.09,133941.4,1186
202501,650,650. 중랑교사거리,정기권,M,30대,21,1135.37,8.84,38060.05,328
202501,650,650. 중랑교사거리,정기권,M,40대,19,2405.31,18.72,80704.35,573
202501,650,650. 중랑교사거리,정기권,M,50대,31,1918.43,15.71,67716.32,412
202501,650,650. 중랑교사거리,정기권,M,60대,56,3830.67,33.8,145656.48,887
202501,650,650. 중랑교사거리,정기권,M,70대이상,4,116.03,0.9,3906.64,27
202501,650,650. 중랑교사거리,정기권,M,~10대,14,937.25,8.37,36088.7,306
202501,650,650. 중랑교사거리,정기권,M,기타,11,769.19,6.56,28263.57,246
202501,652,652. 답십리 래미안엘파인아파트 입구,일일권,,20대,2,106.42,0.91,3890.0,33
202501,652,652. 답십리 래미안엘파인아파트 입구,일일권,,30대,3,192.17,1.49,6406.14,45
202501,652,652. 답십리 래미안엘파인아파트 입구,일일권,F,40대,1,51.06,0.46,1983.72,18
202501,652,652. 답십리 래미안엘파인아파트 입구,일일권,F,~10대,1,19.31,0.17,750.0,7
202501,652,652. 답십리 래미안엘파인아파트 입구,일일권,F,기타,1,198.86,1.79,7725.59,49
202501,652,652. 답십리 래미안엘파인아파트 입구,일일권,M,20대,3,165.47,1.23,5319.76,25
202501,652,652. 답십리 래미안엘파인아파트 입구,일일권,M,30대,6,636.16,4.74,20382.65,173
202501,652,652. 답십리 래미안엘파인아파트 입구,일일권,M,~10대,2,155.42,1.25,5380.71,55
202501,652,652. 답십리 래미안엘파인아파트 입구,일일권,M,기타,4,346.5,2.08,8928.64,64
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,,20대,22,956.06,9.25,39862.82,340
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,,30대,6,309.73,2.34,10031.28,224
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,,40대,38,2002.7,14.58,62848.34,468
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,,50대,3,1323.62,12.12,52226.44,255
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,,기타,11,215.87,1.68,7281.95,46
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,F,20대,24,2176.99,24.6,106148.33,596
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,F,30대,7,200.9,1.95,8381.95,50
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,F,40대,9,484.44,4.94,21317.99,107
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,F,50대,39,1696.9,14.72,63521.71,792
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,F,60대,1,57.92,0.52,2250.11,15
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,F,기타,6,67.92,0.84,3573.13,25
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,M,20대,18,662.21,4.91,21166.61,265
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,M,30대,29,1355.89,10.85,46886.66,288
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,M,40대,40,3121.39,26.36,113598.76,885
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,M,50대,51,5016.23,39.87,171822.88,1380
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,M,60대,25,3272.92,25.33,109103.1,629
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,M,70대이상,1,317.79,2.66,11464.45,67
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,M,~10대,12,1755.73,13.26,57183.25,303
202501,652,652. 답십리 래미안엘파인아파트 입구,정기권,M,기타,7,204.81,1.84,7956.86,125
202501,654,654. 전농동 텃골공원,일일권,,20대,1,17.57,0.16,693.43,5
202501,654,654. 전농동 텃골공원,일일권,F,20대,4,123.63,1.09,4708.9,36
202501,654,654. 전농동 텃골공원,일일권,F,30대,1,23.05,0.26,1119.37,17
202501,654,654. 전농동 텃골공원,일일권,F,40대,1,32.99,0.3,1281.51,7
202501,654,654. 전농동 텃골공원,일일권,F,50대,1,26.63,0.25,1084.55,11
202501,654,654. 전농동 텃골공원,일일권,F,~10대,1,30.03,0.37,1580.0,22
202501,654,654. 전농동 텃골공원,일일권,M,20대,7,415,3.42,14745.79,113
202501,654,654. 전농동 텃골공원,일일권,M,30대,3,107.07,0.83,3556.83,48
202501,654,654. 전농동 텃골공원,일일권,M,40대,1,48.9,0.42,1816.1,14
202501,654,654. 전농동 텃골공원,일일권,M,기타,1,43.76,0.39,1700.24,18
202501,654,654. 전농동 텃골공원,일일권(비회원),,기타,1,115.19,1.04,4474.95,42
202501,654,654. 전농동 텃골공원,정기권,,20대,41,1132.26,9.26,39920.91,421
202501,654,654. 전농동 텃골공원,정기권,,30대,26,922.22,6.89,29719.58,186
202501,654,654. 전농동 텃골공원,정기권,,40대,1,34.98,0.34,1472.17,11
202501,654,654. 전농동 텃골공원,정기권,,50대,33,3767.24,32.22,138958.99,817
202501,654,654. 전농동 텃골공원,정기권,,60대,1,39.64,0.36,1540.0,8
202501,654,654. 전농동 텃골공원,정기권,,기타,1,66.92,0.6,2600.0,42
202501,654,654. 전농동 텃골공원,정기권,F,20대,14,840.14,9.69,41768.87,295
202501,654,654. 전농동 텃골공원,정기권,F,30대,23,844.67,9.21,39741.67,589
202501,654,654. 전농동 텃골공원,정기권,F,40대,14,636.77,7.82,33686.21,433
202501,654,654. 전농동 텃골공원,정기권,F,50대,16,621.96,5.71,24536.12,313
202501,654,654. 전농동 텃골공원,정기권,F,60대,1,22.12,0.26,1117.05,9
202501,654,654. 전농동 텃골공원,정기권,F,70대이상,1,33,0.3,1282.17,8
202501,654,654. 전농동 텃골공원,정기권,F,~10대,1,29.71,0.3,1293.73,7
202501,654,654. 전농동 텃골공원,정기권,F,기타,5,41.16,0.39,1731.92,14
202501,654,654. 전농동 텃골공원,정기권,M,20대,23,812.2,6.85,29567.29,360
202501,654,654. 전농동 텃골공원,정기권,M,30대,60,2108.31,17.79,78172.71,1011
202501,654,654. 전농동 텃골공원,정기권,M,40대,24,1213.91,9.66,41713.99,324
202501,654,654. 전농동 텃골공원,정기권,M,50대,25,891.3,7.58,32777.32,214
202501,654,654. 전농동 텃골공원,정기권,M,60대,1,29.51,0.28,1201.74,10
202501,654,654. 전농동 텃골공원,정기권,M,70대이상,2,51.29,0.6,2590.0,37
202501,654,654. 전농동 텃골공원,정기권,M,~10대,15,507.06,4.51,19436.1,128
202501,654,654. 전농동 텃골공원,정기권,M,기타,19,4589.76,27.28,117602.41,486
202501,656,656. 영휘원 교차로,일일권,,20대,5,200.41,1.71,7355.77,97
202501,656,656. 영휘원 교차로,일일권,,30대,1,30.62,0.27,1153.91,10
202501,656,656. 영휘원 교차로,일일권,,기타,1,0,0.5,2137.94,12
202501,656,656. 영휘원 교차로,일일권,F,20대,1,14.1,0.17,741.68,4
202501,656,656. 영휘원 교차로,일일권,F,30대,3,77.26,0.81,3484.09,38
202501,656,656. 영휘원 교차로,일일권,F,40대,1,226.82,2.04,8812.06,54
202501,656,656. 영휘원 교차로,일일권,M,20대,3,215.11,1.62,6999.65,73
202501,656,656. 영휘원 교차로,일일권,M,30대,3,207.2,1.8,7762.04,73
202501,656,656. 영휘원 교차로,일일권,M,40대,4,232.8,1.84,7873.26,192
202501,656,656. 영휘원 교차로,정기권,,20대,13,490.23,4.87,21029.86,192
202501,656,656. 영휘원 교차로,정기권,,30대,59,2316.73,24.32,104770.05,752
202501,656,656. 영휘원 교차로,정기권,,40대,17,441.27,3.65,15618.48,146
202501,656,656. 영휘원 교차로,정기권,,60대,6,411.07,3.39,14607.99,214
202501,656,656. 영휘원 교차로,정기권,,기타,7,75.02,1.04,4468.79,39
202501,656,656. 영휘원 교차로,정기권,F,20대,8,193.96,2.13,9179.42,191
202501,656,656. 영휘원 교차로,정기권,F,30대,15,512.21,5.11,22059.39,368
202501,656,656. 영휘원 교차로,정기권,F,40대,33,734.35,7.69,33079.66,702
202501,656,656. 영휘원 교차로,정기권,F,50대,12,597.95,5.66,24352.13,287
202501,656,656. 영휘원 교차로,정기권,F,기타,1,17.5,0.16,680.0,4
202501,656,656. 영휘원 교차로,정기권,M,20대,50,1527.63,13.11,56512.64,1399
202501,656,656. 영휘원 교차로,정기권,M,30대,30,2725.13,19.34,83359.48,767
202501,656,656. 영휘원 교차로,정기권,M,40대,45,1957.57,15.55,66939.22,624
202501,656,656. 영휘원 교차로,정기권,M,50대,39,1472.5,12.96,55929.12,604
202501,656,656. 영휘원 교차로,정기권,M,60대,63,1101.6,10.7,46118.6,391
202501,656,656. 영휘원 교차로,정기권,M,~10대,14,424.74,3.16,13651.75,88
202501,656,656. 영휘원 교차로,정기권,M,기타,23,1703.24,9.8,42768.23,241
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,,20대,4,116.58,0.92,3951.89,32
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,,30대,5,95.69,1.01,4336.99,41
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,,40대,1,30.21,0.31,1338.55,9
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,,기타,1,24.61,0.22,956.12,26
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,F,20대,5,239.02,2.42,10443.18,83
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,F,30대,9,454.81,4.21,18158.62,172
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,F,40대,2,69.13,0.63,2685.85,15
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,F,50대,2,28.02,0.27,1160.0,27
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,F,~10대,1,21.81,0.19,810.0,9
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,F,기타,1,5.17,0.07,296.52,3
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,M,20대,20,948.98,8.25,35557.4,399
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,M,30대,5,340.11,2.58,11135.96,126
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,M,40대,9,386.14,3.31,14267.08,216
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,M,60대,2,161.46,1.54,6628.18,146
202501,657,657. 동대문롯데캐슬아파트 앞,일일권,M,~10대,1,28.79,0.29,1253.64,12
202501,657,657. 동대문롯데캐슬아파트 앞,일일권(비회원),,기타,4,244.3,2.2,9490.92,53
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,,20대,63,1811.16,15.09,64942.6,1296
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,,30대,69,3569.18,32.81,141361.15,1611
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,,40대,70,2972.74,24.09,103816.81,1142
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,,50대,14,1527.06,13.15,56680.12,411
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,,60대,3,63.57,0.5,2171.74,17
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,,~10대,2,46.4,0.46,1985.88,13
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,,기타,6,156.38,1.51,6515.68,49
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,F,20대,27,1020.86,10.25,44246.97,330
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,F,30대,46,1272.71,12.2,53494.24,506
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,F,40대,14,392.83,3.97,17149.68,169
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,F,50대,24,1185.26,10.01,42995.28,752
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,F,~10대,1,9.21,0.1,422.66,8
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,F,기타,2,38.19,0.35,1527.31,53
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,M,20대,44,1370.78,11.78,50701.06,495
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,M,30대,117,4332.65,34.78,149748.64,1913
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,M,40대,99,3469.76,26.6,114655.2,946
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,M,50대,40,2095.16,17.82,76744.82,612
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,M,60대,24,815.18,6.54,28163.2,650
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,M,70대이상,6,357.77,3.38,14532.73,116
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,M,~10대,27,1155.96,10.09,43474.98,258
202501,657,657. 동대문롯데캐슬아파트 앞,정기권,M,기타,29,2809.17,17.53,75578.93,319
202501,659,659. 제기동역 1번출구,일일권,,20대,20,619.75,5.69,24492.68,267
202501,659,659. 제기동역 1번출구,일일권,,30대,7,361.63,2.73,11793.87,95
202501,659,659. 제기동역 1번출구,일일권,,40대,1,169.2,1.77,7629.95,36
202501,659,659. 제기동역 1번출구,일일권,F,20대,18,815.37,7.54,32509.44,322
202501,659,659. 제기동역 1번출구,일일권,F,40대,2,72.93,0.77,3334.51,41
202501,659,659. 제기동역 1번출구,일일권,F,50대,3,150.89,1.5,6471.93,77
202501,659,659. 제기동역 1번출구,일일권,F,~10대,1,144.01,1.3,5594.87,46
202501,659,659. 제기동역 1번출구,일일권,F,기타,1,27.28,0.25,1060.0,6
202501,659,659. 제기동역 1번출구,일일권,M,20대,35,1595.2,13.56,58484.44,552
202501,659,659. 제기동역 1번출구,일일권,M,30대,11,496.46,4.05,17449.5,390
202501,659,659. 제기동역 1번출구,일일권,M,40대,6,593.93,4.3,18486.46,145
202501,659,659. 제기동역 1번출구,일일권,M,50대,2,56.38,0.43,1848.52,52
202501,659,659. 제기동역 1번출구,일일권,M,60대,1,31.53,0.25,1090.6,10
202501,659,659. 제기동역 1번출구,일일권,M,~10대,19,1164.67,10.78,46383.19,454
202501,659,659. 제기동역 1번출구,일일권,M,기타,1,24.62,0.22,956.3,8
202501,659,659. 제기동역 1번출구,일일권(비회원),,기타,8,438.67,3.95,17042.69,164
202501,659,659. 제기동역 1번출구,정기권,,20대,151,4744.98,43.48,187658.43,1808
202501,659,659. 제기동역 1번출구,정기권,,30대,58,1459.5,14.53,62667.21,712
202501,659,659. 제기동역 1번출구,정기권,,40대,27,1120.84,9.76,42012.6,749
202501,659,659. 제기동역 1번출구,정기권,,50대,18,514.18,4.41,19005.19,272
202501,659,659. 제기동역 1번출구,정기권,,60대,6,368.62,3.08,13275.68,122
202501,659,659. 제기동역 1번출구,정기권,,70대이상,1,89.11,0.87,3750.36,36
202501,659,659. 제기동역 1번출구,정기권,,기타,25,366.29,3.4,14725.51,97
202501,659,659. 제기동역 1번출구,정기권,F,20대,114,2337.36,22.81,101508.26,1844
202501,659,659. 제기동역 1번출구,정기권,F,30대,55,2202.09,20.45,88096.34,1024
202501,659,659. 제기동역 1번출구,정기권,F,40대,38,1565.85,15.48,66677.43,840
202501,659,659. 제기동역 1번출구,정기권,F,50대,65,2584.93,25.15,108448.36,1282
202501,659,659. 제기동역 1번출구,정기권,F,60대,4,234.71,2.51,10814.76,109
202501,659,659. 제기동역 1번출구,정기권,F,70대이상,1,11.71,0.11,454.99,4
202501,659,659. 제기동역 1번출구,정기권,F,~10대,1,23.13,0.23,989.94,6
202501,659,659. 제기동역 1번출구,정기권,F,기타,12,494.13,5.33,22988.54,136
202501,659,659. 제기동역 1번출구,정기권,M,20대,223,9401.42,78.37,340128.43,3410
202501,659,659. 제기동역 1번출구,정기권,M,30대,115,5887.21,42.68,184006.51,1952
202501,659,659. 제기동역 1번출구,정기권,M,40대,57,4298.46,30.99,136235.82,1016
202501,659,659. 제기동역 1번출구,정기권,M,50대,92,6543.71,52,224591.44,2166
202501,659,659. 제기동역 1번출구,정기권,M,60대,53,2678.6,23.06,99250.07,1496
202501,659,659. 제기동역 1번출구,정기권,M,70대이상,17,702.02,6.16,26530.62,402
202501,659,659. 제기동역 1번출구,정기권,M,~10대,35,1408.39,13.32,57231.85,685
202501,659,659. 제기동역 1번출구,정기권,M,기타,52,2136.91,15.44,66494.37,624
202501,660,660. 동의보감타워,일일권,,20대,9,395.74,3.65,15724.44,133
202501,660,660. 동의보감타워,일일권,,30대,12,423.77,3.9,16866.72,124
202501,660,660. 동의보감타워,일일권,,40대,1,15.49,0.12,528.75,5
202501,660,660. 동의보감타워,일일권,,50대,2,227.73,1.99,8600.0,64
202501,660,660. 동의보감타워,일일권,,기타,5,465.11,4.5,19452.11,141
202501,660,660. 동의보감타워,일일권,F,20대,13,634.49,5.55,24600.59,357
202501,660,660. 동의보감타워,일일권,F,30대,4,380.65,3.77,16219.92,121
202501,660,660. 동의보감타워,일일권,F,50대,4,260.38,2.86,12297.71,128
202501,660,660. 동의보감타워,일일권,M,20대,9,436.93,3.82,16430.63,205
202501,660,660. 동의보감타워,일일권,M,30대,11,558.47,4.54,19568.58,172
202501,660,660. 동의보감타워,일일권,M,40대,2,312.91,2.51,10822.55,140
202501,660,660. 동의보감타워,일일권,M,50대,4,203.81,1.7,7329.64,77
202501,660,660. 동의보감타워,일일권,M,60대,3,417.23,3.56,15363.67,131
202501,660,660. 동의보감타워,일일권,M,~10대,1,60.89,0.51,2196.55,44
202501,660,660. 동의보감타워,일일권,M,기타,2,52.87,0.48,2053.94,15
